time,q1,q2,q3,qd1,qd2,qd3,e1,e2,e3,tau1,tau2,tau3
8.925505484,1.000002265469529,-0.5000149731239361,0.8000175337124219,1.0,-0.5,0.8,-2.2654695290835747e-06,1.497312393605732e-05,-1.753371242185775e-05,-12.437387923985163,-3.7698376436096908,-1.5123981045174015
8.934968923,1.000002095248597,-0.5000150987572693,0.8000181228980774,1.0,-0.5,0.8,-2.095248597067112e-06,1.5098757269349505e-05,-1.812289807734402e-05,-12.437384839030054,-3.7698361211659472,-1.5123981829685877
8.944839556,1.000001926312285,-0.5000152079109829,0.8000186847730624,1.0,-0.5,0.8,-1.926312285016607e-06,1.5207910982861783e-05,-1.868477306232741e-05,-12.437381918014479,-3.7698347085537613,-1.5123982633740838
8.955038921,1.0000017587752394,-0.5000153006616841,0.8000192191414234,1.0,-0.5,0.8,-1.7587752394465639e-06,1.5300661684092276e-05,-1.9219141423332253e-05,-12.437379161040075,-3.7698334055484146,-1.5123983455865007
8.965100403,1.0000015927487094,-0.5000153771015722,0.8000197258386349,1.0,-0.5,0.8,-1.5927487093669868e-06,1.5377101572178198e-05,-1.972583863485422e-05,-12.43737656803879,-3.769832211816285,-1.5123984294592245
8.974919274,1.0000014283405283,-0.5000154373381703,0.8000202047313226,1.0,-0.5,0.8,-1.4283405282977668e-06,1.5437338170332104e-05,-2.0204731322581715e-05,-12.4373741387765,-3.769831126917147,-1.512398514846577
8.984353084,1.0000012656550987,-0.5000154814940467,0.8000206557169575,1.0,-0.5,0.8,-1.26565509872556e-06,1.5481494046731825e-05,-2.0655716957418413e-05,-12.437371872856186,-3.769830150306232,-1.5123986016039752
8.994802168,1.0000011049577227,-0.5000155092853116,0.8000210770271626,1.0,-0.5,0.8,-1.104957722652955e-06,1.5509285311576804e-05,-2.107702716258597e-05,-12.43736782865856,-3.769828519260234,-1.5123987786570086
9.004531544,1.0000009461809385,-0.500015521281323,0.8000214703103485,1.0,-0.5,0.8,-9.461809384880837e-07,1.552128132298325e-05,-2.147031034849256e-05,-12.43736782865856,-3.769828519260234,-1.5123987786570086
9.014341522,1.0000007894153387,-0.5000155176568061,0.8000218355900095,1.0,-0.5,0.8,-7.894153386533986e-07,1.551765680607442e-05,-2.1835590009455785e-05,-12.437366092432798,-3.769827881189312,-1.5123988663336332
9.02424588,1.0000006349956354,-0.5000154985871227,0.8000221717284872,1.0,-0.5,0.8,-6.349956354068098e-07,1.549858712268648e-05,-2.2171728487174747e-05,-12.437363020983234,-3.7698268885942148,-1.512399047555009
9.034283501,1.0000004830293308,-0.5000154644002458,0.8000224789724669,1.0,-0.5,0.8,-4.830293307556133e-07,1.5464400245801535e-05,-2.2478972466877245e-05,-12.437361754510722,-3.7698265570185625,-1.512399136779201
9.044270178,1.0000003336193228,-0.5000154154327062,0.8000227575925946,1.0,-0.5,0.8,-3.3361932283426654e-07,1.541543270622281e-05,-2.2757592594513376e-05,-12.437360643394912,-3.769826325421268,-1.5123992260094403
9.054360829,1.0000001868638957,-0.5000153520290848,0.8000230078827271,1.0,-0.5,0.8,-1.868638956903368e-07,1.5352029084758634e-05,-2.3007882727021922e-05,-12.437359685639846,-3.7698261920343854,-1.5123993151563886
9.064535279,1.0000000428567133,-0.5000152745415066,0.8000232301591742,1.0,-0.5,0.8,-4.285671328929652e-08,1.5274541506626882e-05,-2.323015917415905e-05,-12.437358879136129,-3.769826155027124,-1.5123994041325801
9.074402153,0.9999999013314725,-0.5000151826988235,0.8000234250399353,1.0,-0.5,0.8,9.866852745954446e-08,1.518269882350154e-05,-2.342503993524314e-05,-12.437358879136129,-3.769826155027124,-1.5123994041325801
9.084399099,0.9999997627354051,-0.5000150775102952,0.8000235925980412,1.0,-0.5,0.8,2.372645948600649e-07,1.507751029516946e-05,-2.359259804118885e-05,-12.437357696489254,-3.7698263651091324,-1.5123995833286006
9.094553495,0.9999996267506638,-0.5000149584813567,0.800023733171486,1.0,-0.5,0.8,3.7324933621629697e-07,1.4958481356686093e-05,-2.3733171485962323e-05,-12.437357696489254,-3.7698263651091324,-1.5123995833286006
9.104667972,0.9999994934314177,-0.5000148258727003,0.8000238470003015,1.0,-0.5,0.8,5.065685823035793e-07,1.4825872700297005e-05,-2.384700030144682e-05,-12.437357329051471,-3.769826607046393,-1.5123996715648804
9.114728147,0.9999993628361513,-0.5000146799706177,0.8000239343464101,1.0,-0.5,0.8,6.371638486823983e-07,1.4679970617659244e-05,-2.3934346410015017e-05,-12.437357095602259,-3.7698269446396773,-1.5123997613248845
9.124861765,0.9999992350202254,-0.5000145210718184,0.800023995495509,1.0,-0.5,0.8,7.649797746367426e-07,1.4521071818429654e-05,-2.3995495508910558e-05,-12.437357004106664,-3.7698273732218666,-1.5123998507331975
9.134833943,0.9999991100357505,-0.5000143494827187,0.8000240307564865,1.0,-0.5,0.8,8.899642495174831e-07,1.4349482718722939e-05,-2.4030756486492777e-05,-12.437357052370576,-3.7698278909142173,-1.512399939643255
9.144945267,0.9999989879316113,-0.5000141655190176,0.8000240404607727,1.0,-0.5,0.8,1.0120683886505333e-06,1.4165519017561579e-05,-2.404046077264521e-05,-12.437357237894519,-3.769828495831936,-1.5124000279465408
9.154915788,0.9999988687534955,-0.5000139695052741,0.8000240249616735,1.0,-0.5,0.8,1.1312465044710507e-06,1.39695052741029e-05,-2.4024961673418943e-05,-12.437357558078673,-3.7698291860306874,-1.512400115538264
9.164379275,0.9999987525439243,-0.5000137617744813,0.800023984633693,1.0,-0.5,0.8,1.2474560756592368e-06,1.3761774481313438e-05,-2.3984633692908375e-05,-12.437358010231314,-3.7698299595083604,-1.5124002023167298
9.174298811,0.9999986399060007,-0.5000135444365299,0.8000239211276383,1.0,-0.5,0.8,1.360093999314138e-06,1.3544436529899784e-05,-2.3921127638271145e-05,-12.43735929924206,-3.7698317480204664,-1.5124003730429114
9.184261765,0.9999985308809295,-0.500013317900901,0.8000238349705772,1.0,-0.5,0.8,1.4691190705073964e-06,1.331790090097762e-05,-2.383497057711903e-05,-12.4373601136143,-3.7698327342188196,-1.5124004550425691
9.194421755,0.9999984255054788,-0.5000130825780837,0.8000237267016866,1.0,-0.5,0.8,1.5744945212059491e-06,1.3082578083745133e-05,-2.3726701686599405e-05,-12.43736104336824,-3.76983378786313,-1.5124005358748087
9.204675538,0.9999983238120316,-0.5000128388791447,0.8000235968714723,1.0,-0.5,0.8,1.676187968424614e-06,1.2838879144716486e-05,-2.359687147224232e-05,-12.437362085266548,-3.769834906550843,-1.5124006154821685
